Order_ID,Customer_ID,Shipment_ID,Customer_rating,Cost_of_the_Product,Discount_offered,Weight_in_gms,Reached_on_Time_Y_N
8824,1020,S681,2,305,9,1567,0
8825,1046,S534,2,254,5,1885,0
8826,1035,S540,1,258,10,1221,1
8827,1030,S611,3,267,8,1421,1
8828,1036,S592,3,246,7,1134,0
8829,1069,S538,3,246,1,1673,1
8830,1050,S528,4,261,2,1690,1
8831,1027,S534,5,239,6,1887,1
8832,1027,S525,5,245,5,1381,1
8833,1049,S537,1,237,8,1150,1
8834,1033,S655,3,307,1,1589,1
8835,1060,S532,4,252,2,1847,1
8836,1047,S535,2,225,5,1015,0
8837,1034,S613,4,258,9,1104,0
8838,1021,S658,5,254,6,1491,1
8839,1035,S611,1,232,6,1427,0
8840,1015,S658,1,255,8,1088,1
8841,1036,S532,3,235,4,1990,0
8842,1017,S721,1,269,4,1118,1
8843,1018,S536,1,211,1,4889,1
8844,1012,S544,4,195,10,4031,0
8845,1001,S591,5,208,1,4039,0
8846,1016,S544,5,176,8,5597,1
8847,1004,S545,1,258,8,5694,0
8848,1011,S528,3,224,6,5054,1
8849,1010,S529,3,263,3,4677,0
8850,1066,S544,5,203,1,4996,0
8851,1053,S521,4,266,3,5672,1
8852,1011,S672,3,189,3,5062,0
8853,1079,S517,1,242,4,4943,0
8854,1020,S528,2,265,10,4575,1
8855,1051,S553,1,138,4,4496,1
8856,1011,S592,3,268,10,5998,0
8857,1068,S541,1,211,4,4476,1
8858,1052,S682,4,137,9,4374,1
8859,1044,S538,5,234,3,1469,1
8860,1049,S535,1,242,8,1815,0
8861,1017,S688,1,307,4,1371,1
8862,1033,S682,3,260,1,1775,0
8863,1027,S591,5,239,6,1336,0
8864,1002,S682,2,305,2,1196,0
8865,1028,S532,1,254,1,1021,0
8866,1069,S550,3,258,6,1727,0
8867,1028,S534,1,267,3,1803,0
8868,1044,S592,5,246,2,1024,1
8869,1036,S591,3,246,5,1395,0
8870,1050,S516,4,261,2,1829,0
8871,1036,S532,3,239,10,1784,0
8872,1027,S535,5,245,10,1289,1
8873,1069,S554,3,237,4,1567,0
8874,1017,S655,1,307,2,1983,0
8875,1035,S611,1,252,4,1308,0
8876,1050,S525,4,225,6,2000,0
8877,1033,S645,3,281,8,1884,0
8878,1021,S552,5,269,7,1249,1
8879,1049,S647,1,271,3,1328,0
8880,1023,S659,2,239,6,1310,1
8881,1025,S751,5,308,1,1477,1
8882,1015,S648,1,256,7,1372,1
8883,1044,S572,5,251,7,1070,1
8884,1036,S667,3,270,9,1764,1
8885,1026,S718,4,289,1,1656,0
8886,1026,S700,4,253,6,1961,0
8887,1033,S751,3,305,5,1198,0
8888,1022,S559,4,219,2,1837,0
8889,1049,S572,1,231,10,1144,0
8890,1026,S701,4,298,8,1437,1
8891,1025,S718,5,282,4,1035,0
8892,1036,S565,3,240,4,1389,0
8893,1023,S631,2,223,6,1883,0
8894,1035,S617,1,226,9,1530,0
8895,1044,S630,5,253,4,1482,0
8896,1034,S709,4,249,2,1516,0
8897,1034,S691,4,294,5,1174,0
8898,1035,S565,1,225,2,1812,0
8899,1025,S716,5,253,2,1893,1
8900,1035,S659,1,236,10,1961,0
8901,1020,S740,2,284,1,1085,1
8902,1047,S579,2,244,1,1875,1
8903,1033,S669,3,269,4,1948,1
8904,1021,S697,5,308,7,1078,0
8905,1026,S686,4,270,10,1698,0
8906,1036,S577,3,238,1,1871,1
8907,1008,S512,5,295,2,1693,0
8908,1019,S750,2,310,1,1549,1
8909,1002,S653,2,290,1,1111,0
8910,1002,S752,2,288,4,1321,0
8911,1025,S686,5,299,2,1192,0
8912,1021,S697,5,243,6,1898,1
8913,1069,S610,3,229,1,1196,0
8914,1002,S677,2,288,9,1405,1
8915,1003,S669,3,276,6,1670,1
8916,1026,S723,4,270,5,1735,0
8917,1036,S586,3,246,10,1646,1
8918,1027,S577,5,269,5,1742,0
8919,1069,S610,3,241,2,1834,1
8920,1060,S584,4,248,2,1651,0
8921,1002,S653,2,271,3,1636,0
8922,1027,S509,5,250,6,1662,0
8923,1027,S537,5,229,2,1975,1
8924,1003,S655,3,296,4,1392,0
8925,1015,S548,1,307,3,1977,0
8926,1015,S657,1,258,3,1482,0
8927,1020,S644,2,255,3,1355,0
8928,1010,S514,3,163,1,1836,0
8929,1045,S611,5,265,4,1937,1
8930,1036,S592,3,269,2,1273,1
8931,1036,S548,3,273,8,1746,1
8932,1027,S535,5,257,5,1657,0
8933,1003,S644,3,258,9,1924,0
8934,1069,S514,3,140,6,1823,0
8935,1023,S537,2,268,2,1061,1
8936,1026,S682,4,279,5,1241,0
8937,1036,S547,3,225,3,1224,0
8938,1034,S552,4,296,5,1782,1
8939,1033,S534,3,162,6,1968,0
8940,1011,S516,3,208,7,4525,1
8941,1037,S521,2,185,3,5356,0
8942,1012,S516,4,270,6,5221,0
8943,1004,S527,1,266,8,4574,0
8944,1001,S533,5,148,2,4883,1
8945,1008,S539,5,201,1,5898,1
8946,1006,S516,1,171,1,5717,0
8947,1010,S591,3,236,1,4752,0
8948,1005,S592,4,220,4,5622,0
8949,1020,S538,2,161,9,4713,1
8950,1018,S535,1,241,7,5342,0
8951,1007,S534,4,208,9,4569,0
8952,1013,S672,5,150,3,5747,0
8953,1014,S521,3,233,3,4748,0
8954,1047,S531,2,98,10,4368,0
8955,1047,S527,2,271,5,4880,0
8956,1000,S550,2,247,4,4686,1
8957,1025,S553,5,218,4,5330,0
8958,1003,S514,3,182,5,4770,1
8959,1037,S521,2,261,4,5926,1
8960,1018,S525,1,167,9,4660,0
8961,1011,S527,3,206,3,5746,1
8962,1022,S681,4,257,7,4265,0
8963,1069,S539,3,185,9,5648,0
8964,1023,S551,2,183,8,4820,0
8965,1004,S537,1,185,7,4855,1
8966,1008,S522,5,178,7,4135,0
8967,1009,S523,4,258,10,4958,1
8968,1015,S528,1,238,10,4860,0
8969,1032,S553,2,209,9,5203,0
8970,1014,S540,3,260,1,4547,0
8971,1016,S521,5,247,9,4656,0
8972,1010,S522,3,261,2,5629,1
8973,1021,S538,5,243,1,5328,0
8974,1017,S524,1,160,5,5841,0
8975,1037,S554,2,203,2,4712,1
8976,1021,S522,5,220,5,5677,0
8977,1019,S526,2,233,7,5838,0
8978,1050,S592,4,101,8,4192,0
8979,1034,S532,4,191,8,4566,1
8980,1011,S590,3,265,10,4093,1
8981,1010,S539,3,249,4,4811,0
8982,1005,S592,4,184,10,5705,1
8983,1008,S537,5,182,10,5060,0
8984,1001,S551,5,198,3,5249,0
8985,1015,S517,1,110,6,5474,1
8986,1014,S533,3,268,4,5280,1
8987,1011,S529,3,146,10,5372,0
8988,1037,S525,2,235,10,4938,0
8989,1019,S611,2,270,3,5266,1
8990,1012,S592,4,174,1,4541,1
8991,1020,S538,2,239,10,5528,1
8992,1026,S626,4,236,9,4744,0
8993,1016,S529,5,162,9,5345,1
8994,1005,S522,4,260,8,5215,0
8995,1004,S543,1,217,1,4177,1
8996,1010,S514,3,232,3,4526,0
8997,1008,S547,5,260,6,4221,0
8998,1000,S528,2,184,5,5931,1
8999,1034,S534,4,145,4,4790,0
9000,1024,S514,1,189,10,5248,0
9001,1014,S515,3,150,9,4446,0
9002,1010,S522,3,200,3,5739,0
9003,1024,S545,1,133,1,4643,0
9004,1019,S533,2,260,4,5504,1
9005,1032,S529,2,195,10,4640,0
9006,1003,S516,3,245,4,5940,0
9007,1003,S588,3,166,10,5783,1
9008,1025,S522,5,245,8,5600,0
9009,1047,S548,2,130,3,5654,0
9010,1025,S590,5,204,6,4879,1
9011,1019,S539,2,210,8,5672,1
9012,1021,S544,5,264,8,4324,0
9013,1037,S537,2,141,1,4287,0
9014,1008,S544,5,162,1,4432,0
9015,1001,S538,5,137,6,4055,1
9016,1014,S557,3,141,8,4331,0
9017,1011,S691,3,127,7,5574,1
9018,1002,S599,2,270,6,5585,0
9019,1026,S636,4,185,6,5322,0
9020,1018,S617,1,241,6,5836,0
9021,1047,S615,2,124,10,5348,0
9022,1034,S569,4,228,6,4947,0
9023,1009,S664,4,140,4,4623,0
9024,1003,S648,3,192,9,5239,1
9025,1023,S566,2,253,3,4676,1
9026,1050,S567,4,287,9,5308,0
9027,1050,S556,4,162,1,4240,1
9028,1009,S674,4,156,4,4628,0
9029,1003,S558,3,187,4,4757,0
9030,1011,S648,3,171,1,4952,0
9031,1046,S716,2,240,3,5967,1
9032,1003,S567,3,250,1,4717,0
9033,1021,S562,5,180,10,5176,1
9034,1017,S674,1,242,10,4809,1
9035,1015,S675,1,162,4,5683,0
9036,1013,S659,5,210,8,5906,1
9037,1024,S571,1,189,4,4122,0
9038,1001,S501,5,187,6,4316,1
9039,1006,S608,1,179,7,4605,0
9040,1006,S750,1,199,10,5345,0
9041,1015,S639,1,158,4,5687,1
9042,1009,S625,4,181,10,5276,1
9043,1016,S506,5,238,8,5769,0
9044,1021,S650,5,225,3,5274,1
9045,1006,S670,1,172,3,4892,0
9046,1019,S513,2,199,4,4070,0
9047,1005,S668,4,248,10,4532,0
9048,1000,S625,2,226,5,5484,0
9049,1004,S586,1,177,6,5215,0
9050,1007,S625,4,238,5,4349,1
9051,1008,S512,5,161,5,4732,0
9052,1018,S750,1,271,1,4537,0
9053,1000,S639,2,254,8,5892,1
9054,1032,S501,2,238,1,5229,0
9055,1013,S651,5,169,2,5942,1
9056,1031,S689,3,168,10,5334,1
9057,1013,S717,5,243,7,4486,0
9058,1013,S584,5,195,7,4835,0
9059,1019,S640,2,227,5,4167,1
9060,1000,S544,2,199,10,5768,1
9061,1000,S543,2,160,7,4468,0
9062,1070,S531,2,160,9,4972,1
9063,1026,S538,4,251,10,5984,0
9064,1002,S681,2,225,6,5787,1
9065,1033,S539,3,260,5,5307,0
9066,1019,S516,2,263,4,4935,1
9067,1013,S537,5,196,7,4084,1
9068,1037,S516,2,184,10,5959,0
9069,1016,S545,5,231,6,5862,0
9070,1024,S590,1,153,7,5292,1
9071,1006,S553,1,173,7,4684,0
9072,1004,S522,1,159,3,5044,0
9073,1007,S611,4,137,7,5338,1
9074,1024,S544,1,249,9,5987,1
9075,1013,S517,5,247,10,4286,1
9076,1019,S626,2,205,3,4563,1
9077,1019,S536,2,209,5,4999,0
9078,1032,S612,2,247,1,4242,0
9079,1014,S521,3,225,2,4169,1
9080,1075,S522,5,150,2,5042,0
9081,1055,S545,2,210,4,4525,1
9082,1037,S590,2,247,2,4677,0
9083,1013,S554,5,167,9,4319,1
9084,1008,S516,5,233,7,5604,1
9085,1066,S555,5,204,1,4709,0
9086,1067,S514,5,140,2,4793,1
9087,1071,S679,3,218,8,5879,0
9088,1010,S590,3,250,9,4993,0
9089,1034,S553,4,225,10,4460,1
9090,1015,S658,1,308,2,1504,0
9091,1021,S588,5,256,2,1163,0
9092,1036,S516,3,251,2,1482,0
9093,1069,S545,3,270,8,1862,0
9094,1025,S681,5,289,5,1600,1
9095,1033,S644,3,253,9,1823,0
9096,1002,S658,2,305,7,1813,0
9097,1071,S543,3,219,10,1116,0
9098,1047,S516,2,231,8,1562,0
9099,1021,S645,5,298,5,1804,0
9100,1025,S681,5,282,5,1364,1
9101,1035,S534,1,240,2,1400,1
9102,1036,S514,3,223,4,1817,0
9103,1060,S591,4,226,1,1761,0
9104,1036,S525,3,253,6,1028,0
9105,1034,S548,4,249,10,1318,0
9106,1025,S552,5,294,10,1628,1
9107,1005,S529,4,263,8,5475,0
9108,1019,S514,2,196,4,4868,1
9109,1016,S521,5,184,2,4429,0
9110,1012,S514,4,231,7,5491,1
9111,1024,S527,1,153,6,4996,0
9112,1037,S590,2,173,8,5492,0
9113,1018,S553,1,159,10,4358,1
9114,1012,S525,4,137,2,4077,1
9115,1006,S526,1,249,1,5190,1
9116,1009,S544,4,247,9,5383,0
9117,1010,S594,3,205,1,5851,1
9118,1011,S518,3,209,5,5831,0
9119,1014,S642,3,247,8,4593,1
9120,1024,S516,1,225,5,5714,1
9121,1039,S543,2,150,6,5580,0
9122,1043,S514,3,210,4,4362,0
9123,1024,S527,1,247,7,5557,0
9124,1013,S524,5,167,1,4314,0
9125,1008,S529,5,233,2,4501,0
9126,1073,S540,4,204,4,4679,1
9127,1079,S537,1,140,7,5437,0
9128,1030,S656,3,218,5,4352,1
9129,1004,S527,1,250,7,4760,0
9130,1015,S590,1,225,10,4080,1
9131,1025,S729,5,308,6,1165,0
9132,1033,S682,3,256,9,1212,1
9133,1044,S521,5,251,7,1381,0
9134,1035,S514,1,270,10,1397,0
9135,1017,S548,1,289,3,1181,1
9136,1025,S552,5,253,8,1899,1
9137,1033,S729,3,305,6,1167,0
9138,1045,S522,5,219,1,1394,0
9139,1035,S521,1,231,6,1231,0
9140,1021,S672,5,298,8,1759,1
9141,1017,S548,1,282,7,1758,0
9142,1036,S535,3,240,6,1489,0
9143,1027,S554,5,223,8,1132,0
9144,1047,S514,2,140,2,1521,0
9145,1036,S537,3,268,5,1365,0
9146,1003,S682,3,279,7,1090,1
9147,1069,S547,3,225,6,1573,0
9148,1003,S552,3,296,7,1515,0
9149,1025,S534,5,162,8,1311,0
9150,1021,S682,5,255,2,1218,1
9151,1021,S722,5,255,9,1367,0
9152,1002,S672,2,286,6,1556,1
9153,1002,S744,2,267,8,1285,0
9154,1028,S616,1,226,5,1078,0
9155,1021,S691,5,285,5,1631,1
9156,1033,S648,3,276,5,1637,1
9157,1020,S716,2,257,5,1565,1
9158,1026,S700,4,287,10,1811,1
9159,1049,S708,1,283,10,1304,1
9160,1003,S701,3,309,2,1270,1
9161,1069,S558,3,274,3,1637,1
9162,1026,S607,4,244,4,1953,1
9163,1071,S646,3,222,9,1656,0
9164,1017,S648,1,264,5,1900,0
9165,1047,S572,2,232,3,1197,0
9166,1070,S667,2,227,6,1620,0
9167,1009,S691,4,294,7,1455,0
9168,1026,S648,4,260,1,1883,0
9169,1069,S566,3,260,8,1756,0
9170,1049,S648,1,277,2,1190,1
9171,1069,S630,3,257,7,1451,1
9172,1045,S616,5,271,6,1450,1
9173,1015,S718,1,308,7,1260,1
9174,1020,S607,2,281,2,1291,0
9175,1060,S574,4,307,8,1903,0
9176,1036,S575,3,224,9,1643,1
9177,1048,S670,5,233,4,1924,1
9178,1007,S503,4,179,5,1340,0
9179,1069,S623,3,267,9,1538,0
9180,1030,S577,3,218,6,1519,1
9181,1033,S742,3,302,7,1915,0
9182,1003,S723,3,247,5,1060,0
9183,1033,S695,3,266,8,1547,0
9184,1035,S579,1,247,10,1562,1
9185,1069,S622,3,219,8,1702,1
9186,1017,S723,1,287,9,1150,1
9187,1069,S686,3,297,5,1657,0
9188,1027,S575,5,273,4,1597,1
9189,1027,S610,5,219,6,1234,0
9190,1049,S671,1,232,7,1069,1
9191,1060,S622,4,264,3,1782,0
9192,1033,S697,3,266,9,1106,1
9193,1035,S724,1,280,10,1199,1
9194,1034,S723,4,264,6,1265,0
9195,1023,S512,2,258,8,1878,0
9196,1035,S579,1,236,8,1441,0
9197,1027,S534,5,262,2,1304,0
9198,1030,S514,3,255,1,5874,0
9199,1026,S591,4,267,8,5219,1
9200,1017,S592,1,240,10,5965,1
9201,1037,S523,2,215,10,4061,1
9202,1027,S535,5,252,9,4135,0
9203,1001,S529,5,136,4,5512,0
9204,1026,S544,4,225,9,5575,0
9205,1030,S543,3,187,2,4549,0
9206,1009,S592,4,144,6,4137,1
9207,1032,S527,2,226,10,4254,0
9208,1000,S535,2,229,3,4916,0
9209,1010,S553,3,255,4,4628,1
9210,1069,S514,3,227,9,4990,0
9211,1018,S537,1,248,6,5081,1
9212,1037,S522,2,151,3,4759,0
9213,1013,S547,5,188,8,4125,0
9214,1032,S528,2,160,3,4304,1
9215,1000,S539,2,156,1,5361,0
9216,1009,S544,4,162,7,5313,0
9217,1005,S591,4,270,4,5888,0
9218,1021,S516,5,200,2,4947,0
9219,1003,S517,3,224,10,4147,0
9220,1034,S528,4,146,7,4953,1
9221,1011,S534,3,156,6,5231,1
9222,1011,S516,3,235,4,5748,1
9223,1018,S521,1,231,5,4118,1
9224,1016,S592,5,141,10,5907,1
9225,1017,S517,1,178,9,5727,1
9226,1022,S627,4,244,3,4089,0
9227,1032,S529,2,247,7,4955,1
9228,1004,S544,1,132,5,5978,0
9229,1013,S521,5,190,6,4671,1
9230,1047,S544,2,113,1,5993,0
9231,1016,S589,5,253,3,4851,0
9232,1011,S528,3,235,4,4739,0
9233,1031,S553,3,264,6,4102,0
9234,1045,S544,5,286,3,4424,0
9235,1011,S521,3,141,3,4249,0
9236,1019,S592,2,243,3,5703,0
9237,1026,S532,4,209,10,5461,0
9238,1012,S528,4,246,2,4633,1
9239,1010,S529,3,257,1,5717,1
9240,1037,S516,2,217,8,4907,1
9241,1009,S591,4,246,9,5041,0
9242,1022,S592,4,166,6,4100,1
9243,1014,S527,3,183,3,5189,0
9244,1001,S528,5,136,4,5923,1
9245,1024,S539,1,224,10,4653,1
9246,1010,S516,3,174,2,4069,1
9247,1008,S521,5,209,4,4809,0
9248,1014,S516,3,256,3,4679,1
9249,1002,S547,2,231,9,5194,0
9250,1006,S550,1,228,2,5435,0
9251,1019,S529,2,198,10,5487,1
9252,1008,S514,5,223,3,4382,0
9253,1026,S526,4,257,8,4780,0
9254,1009,S592,4,265,10,4741,0
9255,1011,S517,3,258,7,4068,1
9256,1019,S590,2,272,7,5657,1
9257,1003,S554,3,273,1,5119,0
9258,1027,S612,5,287,1,5263,1
9259,1015,S611,1,176,1,4270,1
9260,1009,S514,4,136,4,5413,0
9261,1016,S527,5,204,1,4025,1
9262,1010,S528,3,213,2,5432,1
9263,1010,S553,3,160,1,4769,0
9264,1016,S544,5,148,9,5095,1
9265,1033,S521,3,255,10,4740,0
9266,1010,S544,3,212,10,5724,1
9267,1010,S517,3,217,10,5439,0
9268,1000,S528,2,145,7,5823,0
9269,1004,S642,1,170,6,5750,0
9270,1000,S612,2,244,5,5781,1
9271,1017,S526,1,151,2,5016,0
9272,1018,S592,1,202,10,4454,0
9273,1018,S547,1,195,2,4682,0
9274,1010,S518,3,150,9,5852,0
9275,1014,S529,3,225,10,5523,1
9276,1021,S516,5,142,6,5027,0
9277,1003,S543,3,262,5,4782,0
9278,1028,S544,1,251,10,4912,0
9279,1001,S545,5,221,10,4255,1
9280,1037,S518,2,202,7,5328,0
9281,1003,S529,3,216,3,4750,0
9282,1000,S592,2,239,4,5916,0
9283,1010,S555,3,192,4,5524,0
9284,1007,S544,4,185,5,4574,0
9285,1009,S532,4,235,3,4411,1
9286,1032,S590,2,253,8,5608,0
9287,1009,S553,4,180,2,5659,1
9288,1001,S544,5,150,10,5187,0
9289,1070,S521,2,168,9,4030,0
9290,1005,S659,4,274,1,4030,0
9291,1019,S615,2,179,9,5224,1
9292,1035,S701,1,237,3,5299,1
9293,1009,S573,4,160,10,4602,0
9294,1024,S617,1,225,4,4102,0
9295,1032,S566,2,217,4,5539,0
9296,1013,S567,5,263,1,4645,0
9297,1022,S572,4,128,3,5459,0
9298,1011,S674,3,167,8,4420,0
9299,1037,S573,2,221,10,4312,0
9300,1031,S559,3,173,5,4703,0
9301,1070,S566,2,149,6,4904,0
9302,1016,S567,5,234,8,5241,1
9303,1010,S615,3,237,6,4918,0
9304,1034,S605,4,269,2,4267,1
9305,1013,S635,5,182,5,4183,1
9306,1033,S700,3,199,1,5204,0
9307,1015,S566,1,264,6,4863,0
9308,1008,S648,5,167,2,5761,1
9309,1005,S572,4,155,6,5778,1
9310,1006,S601,1,274,8,4647,1
9311,1035,S558,1,213,10,5492,0
9312,1032,S689,2,204,8,4562,1
9313,1032,S651,2,259,7,4764,0
9314,1004,S505,1,174,2,4972,0
9315,1006,S507,1,230,4,4387,1
9316,1034,S579,4,260,4,5911,1
9317,1016,S622,5,176,1,4155,0
9318,1037,S575,2,217,6,4120,1
9319,1000,S500,2,219,9,5703,0
9320,1018,S509,1,189,5,4133,0
9321,1015,S512,1,252,7,5459,1
9322,1000,S503,2,189,2,4152,1
9323,1019,S580,2,159,5,4930,0
9324,1019,S501,2,262,6,5381,0
9325,1035,S686,1,191,8,5156,1
9326,1015,S509,1,271,2,4133,1
9327,1044,S512,5,196,2,5840,0
9328,1030,S513,3,261,6,5068,0
9329,1045,S623,5,233,1,5284,0
9330,1034,S577,4,235,5,4506,0
9331,1000,S506,2,154,8,5149,1
9332,1025,S501,5,167,3,4658,0
9333,1026,S687,4,144,5,4631,0
9334,1003,S535,3,194,9,5851,0
9335,1026,S554,4,242,5,5375,0
9336,1010,S544,3,144,8,5727,0
9337,1063,S537,4,157,9,4272,0
9338,1041,S516,3,184,5,5920,1
9339,1018,S545,1,151,2,4172,1
9340,1018,S528,1,175,2,5861,0
9341,1000,S553,2,177,5,5941,0
9342,1004,S682,1,141,2,5144,0
9343,1019,S591,2,210,5,4746,0
9344,1007,S540,4,224,8,4754,0
9345,1004,S547,1,253,9,5502,1
9346,1006,S528,1,157,7,4690,1
9347,1000,S536,2,172,8,4982,1
9348,1075,S612,5,193,6,5247,1
9349,1002,S588,2,255,9,1157,0
9350,1021,S655,5,255,2,1826,1
9351,1026,S645,4,286,1,1570,0
9352,1017,S721,1,267,9,1261,1
9353,1022,S534,4,226,3,1223,1
9354,1033,S672,3,285,1,1606,0
9355,1034,S588,4,276,4,1662,1
9356,1026,S682,4,257,4,1451,0
9357,1034,S645,4,287,7,1141,1
9358,1049,S681,1,283,9,1311,1
9359,1015,S644,1,309,10,1904,1
9360,1027,S592,5,274,7,1225,0
9361,1020,S727,2,244,8,1477,1
9362,1022,S525,4,222,9,1003,0
9363,1017,S548,1,264,9,1243,0
9364,1049,S528,1,232,7,1899,1
9365,1006,S554,1,217,10,4264,0
9366,1008,S592,5,219,1,5221,0
9367,1011,S521,3,189,4,5613,1
9368,1002,S592,2,252,1,4705,1
9369,1011,S517,3,189,1,5896,1
9370,1010,S535,3,159,7,5462,1
9371,1011,S539,3,262,3,4176,0
9372,1047,S682,2,191,1,4314,0
9373,1025,S521,5,271,9,5057,0
9374,1047,S592,2,196,5,4994,0
9375,1029,S538,1,261,6,5861,0
9376,1029,S528,1,233,2,5406,0
9377,1034,S534,4,235,10,4880,0
9378,1018,S522,1,154,5,4720,1
9379,1034,S591,4,167,2,5908,1
9380,1015,S682,1,144,5,5121,0
9381,1002,S532,2,194,8,5650,1
9382,1033,S524,3,242,8,4410,1
9383,1008,S536,5,144,9,5912,0
9384,1053,S514,4,157,3,4723,0
9385,1038,S521,1,184,6,4956,0
9386,1004,S514,1,151,9,5667,0
9387,1009,S547,4,175,2,4004,0
9388,1000,S590,2,177,9,5427,0
9389,1010,S613,3,141,7,5222,1
9390,1000,S592,2,210,9,4102,1
9391,1014,S555,3,224,5,5050,0
9392,1005,S516,4,253,4,5236,0
9393,1016,S547,5,157,1,5054,0
9394,1018,S518,1,172,5,5696,1
9395,1051,S642,1,193,1,4459,0
9396,1003,S682,3,255,6,1654,1
9397,1025,S722,5,255,7,1104,0
9398,1026,S672,4,286,1,1539,1
9399,1033,S726,3,267,10,1548,0
9400,1065,S535,4,226,1,1327,0
9401,1034,S644,4,285,4,1244,1
9402,1033,S682,3,276,8,1754,1
9403,1033,S588,3,257,2,1694,0
9404,1017,S672,1,287,5,1791,1
9405,1049,S548,1,283,5,1298,0
9406,1020,S552,2,309,8,1930,0
9407,1049,S539,1,274,5,1581,1
9408,1003,S658,3,244,10,1629,0
9409,1045,S611,5,222,1,1962,0
9410,1015,S658,1,264,5,1238,0
9411,1060,S538,4,258,7,1261,1
9412,1044,S535,5,236,7,1137,0
9413,1033,S613,3,304,9,1401,0
9414,1069,S672,3,244,5,1092,0
9415,1017,S722,1,301,10,1869,0
9416,1060,S516,4,275,5,1117,0
9417,1060,S532,4,236,6,1829,1
9418,1003,S552,3,286,4,1169,0
9419,1065,S534,4,238,6,1850,1
9420,1033,S658,3,300,5,1244,0
9421,1002,S643,2,292,2,1149,1
9422,1032,S525,2,172,9,1097,0
9423,1035,S663,1,181,3,1038,0
9424,1025,S657,5,289,9,1904,0
9425,1025,S729,5,256,4,1139,1
9426,1027,S516,5,251,10,1683,1
9427,1025,S716,5,245,3,1716,0
9428,1047,S659,2,266,8,1367,0
9429,1049,S568,1,220,9,1817,0
9430,1023,S557,2,274,8,1246,0
9431,1025,S732,5,301,9,1660,1
9432,1025,S648,5,285,8,1028,1
9433,1033,S716,3,271,2,1364,1
9434,1069,S617,3,241,2,1442,0
9435,1035,S556,1,146,10,1737,0
9436,1026,S701,4,256,9,1791,0
9437,1023,S718,2,235,5,1051,1
9438,1008,S565,5,275,9,1691,1
9439,1026,S716,4,205,10,1974,1
9440,1050,S659,4,244,1,1320,0
9441,1070,S621,2,269,5,1097,0
9442,1049,S563,1,238,3,1913,0
9443,1050,S570,4,217,8,1803,0
9444,1047,S565,2,258,3,1824,0
9445,1049,S751,1,269,5,1402,0
9446,1047,S617,2,259,6,1827,1
9447,1021,S708,5,260,8,1347,1
9448,1044,S667,5,227,2,1436,1
9449,1070,S622,2,223,10,1650,1
9450,1047,S575,2,221,10,1160,0
9451,1026,S724,4,296,10,1033,0
9452,1036,S650,3,228,9,1924,0
9453,1060,S608,4,275,7,1562,1
9454,1036,S671,3,230,4,1123,0
9455,1035,S639,1,241,3,1379,0
9456,1023,S501,2,270,5,1747,1
9457,1050,S694,4,264,7,1220,1
9458,1050,S501,4,260,5,1178,1
9459,1035,S610,1,271,4,1353,0
9460,1021,S693,5,286,10,1071,1
9461,1015,S669,1,279,4,1263,1
9462,1033,S697,3,271,6,1934,0
9463,1025,S506,5,206,6,5038,0
9464,1000,S575,2,205,1,4351,0
9465,1000,S670,2,233,10,4233,1
9466,1004,S579,1,207,1,4112,0
9467,1017,S622,1,174,3,5295,0
9468,1005,S505,4,191,10,4667,0
9469,1012,S586,4,156,7,5938,0
9470,1005,S509,4,137,8,4066,1
9471,1010,S527,3,251,8,4246,0
9472,1010,S535,3,194,7,5545,0
9473,1004,S539,1,141,6,5273,0
9474,1004,S514,1,137,10,4641,0
9475,1018,S526,1,221,10,5696,1
9476,1024,S544,1,270,6,4966,0
9477,1011,S527,3,133,2,4926,0
9478,1005,S528,4,181,9,4425,1
9479,1009,S613,4,147,4,4549,1
9480,1014,S520,3,250,10,4885,1
9481,1001,S530,5,184,3,4883,0
9482,1004,S525,1,234,4,5033,0
9483,1071,S527,3,126,8,5084,1
9484,1000,S518,2,241,9,4301,0
9485,1016,S536,5,218,6,4072,0
9486,1008,S544,5,98,3,5553,1
9487,1016,S526,5,211,9,4577,1
9488,1019,S592,2,216,2,4750,1
9489,1011,S517,3,203,4,5548,0
9490,1009,S518,4,266,9,5908,1
9491,1018,S529,1,155,9,4443,0
9492,1016,S544,5,156,8,5848,0
9493,1023,S537,2,169,2,4542,0
9494,1021,S516,5,241,10,4126,1
9495,1025,S547,5,199,1,5585,1
9496,1011,S533,3,184,9,5602,0
9497,1011,S553,3,221,5,4388,0
9498,1011,S516,3,258,7,4887,1
9499,1009,S537,4,193,3,4559,0
9500,1002,S597,2,156,9,4184,1
9501,1000,S547,2,201,4,4613,0
9502,1019,S528,2,171,4,5859,0
9503,1065,S553,4,193,2,5584,0
9504,1032,S514,2,254,4,4180,1
9505,1005,S521,4,251,9,5350,1
9506,1011,S525,3,171,7,4946,0
9507,1018,S547,1,243,10,5832,0
9508,1009,S518,4,253,4,4269,0
9509,1013,S553,5,137,3,5497,1
9510,1037,S525,2,149,6,4661,0
9511,1018,S591,1,183,3,5178,1
9512,1008,S592,5,171,10,4752,1
9513,1044,S538,5,102,3,5767,0
9514,1003,S590,3,249,7,5868,1
9515,1005,S536,4,255,10,5291,1
9516,1006,S522,1,150,6,5697,0
9517,1026,S521,4,169,8,5493,0
9518,1004,S516,1,208,8,4890,1
9519,1033,S594,3,154,2,4921,1
